IdAlumno,Prediccion,Prediccion_Probabilidad,Edad,Genero,Distrito,Provincia,Departamento,FamiliarResponsable,CantParcialesDesaprobados,CantFinalesDesaprobados,ExcedeNotasDesaprobadasNoParcNoFin,ExcedeMitadCursosDesaprobados,GrupoEdad,ExcedePagosAtrasados,TipoColegio,Desercion
100138600,0,0.2553734369819857,21.0,M,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Alumno,1,1,NO,NO,Entre18y25,0.0,PUBL,0
100138604,0,0.1708621706638981,20.0,F,COMAS,LIMA ,LIMA,Alumno,0,1,NO,NO,Entre18y25,1.0,PUBL,0
100138605,0,0.35237638340171923,33.0,F,SAN JUAN DE MIRAFLORES,LIMA ,LIMA,Alumno,0,0,NO,NO,Mayor25,0.0,PUBL,0
100138609,0,0.1823057854268891,17.0,M,ATE,LIMA ,LIMA,Madre,1,1,NO,NO,MenosDe18,0.0,PUBL,0
100138622,0,0.23529715273679563,22.0,F,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Alumno,1,0,NO,NO,Entre18y25,0.0,PRIV,0
100138628,0,0.1606023371671223,18.0,F,LOS OLIVOS,LIMA ,LIMA,Madre,1,1,NO,NO,MenosDe18,0.0,PRIV,1
100138631,1,0.9602245833650213,20.0,F,CARABAYLLO,LIMA ,LIMA,Alumno,6,6,SI,SI,Entre18y25,0.0,PUBL,1
100138634,0,0.06554899584200916,18.0,M,LIMA,LIMA ,LIMA,Apoderado,0,0,NO,NO,MenosDe18,0.0,PUBL,0
100138636,0,0.2664824798912994,18.0,F,CHORRILLOS,LIMA ,LIMA,Padre,2,2,NO,NO,MenosDe18,0.0,PUBL,1
100138637,0,0.1850857072715089,17.0,F,VILLA EL SALVADOR,LIMA ,LIMA,Apoderado,0,0,NO,NO,MenosDe18,0.0,PUBL,0
100138642,0,0.05384407042509163,17.0,F,PUNTA HERMOSA,LIMA ,LIMA,Padre,0,0,NO,NO,MenosDe18,0.0,PRIV,0
100138644,1,0.6368993331373239,16.0,M,CHORRILLOS,LIMA,LIMA,Apoderado,2,2,NO,NO,MenosDe18,0.0,PUBL,1
100138645,1,0.49033290347786307,17.0,F,CARABAYLLO,LIMA ,LIMA,Madre,4,2,SI,NO,MenosDe18,0.0,PRIV,0
100138668,0,0.20970372656142713,20.0,F,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Alumno,2,1,NO,NO,Entre18y25,0.0,PUBL,0
100138690,1,0.7694489876784104,17.0,F,COMAS,LIMA ,LIMA,Madre,3,3,SI,NO,MenosDe18,1.0,PRIV,0
100138691,0,0.25704241185899707,18.0,F,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Apoderado,2,0,NO,NO,MenosDe18,0.0,PRIV,0
100138693,0,0.03304056666990632,23.0,F,BARRANCA,BARRANCA ,LIMA,Alumno,0,0,NO,NO,Entre18y25,0.0,PRIV,0
100138698,1,0.9422887138015618,24.0,M,PACHACAMAC,LIMA ,LIMA,Alumno,5,5,SI,SI,Entre18y25,0.0,PUBL,1
100138745,0,0.23492837458286764,22.0,F,VILLA EL SALVADOR,LIMA ,LIMA,Alumno,2,1,NO,NO,Entre18y25,0.0,PRIV,0
100138762,1,0.9145688310360847,17.0,M,CHORRILLOS,LIMA ,LIMA,Madre,4,5,SI,NO,MenosDe18,0.0,PRIV,1
100138767,1,0.9295017098497724,26.0,M,ATE,LIMA ,LIMA,Alumno,7,7,SI,SI,Mayor25,0.0,PRIV,1
100138769,0,0.1674502869909458,18.0,F,CHORRILLOS,LIMA ,LIMA,Madre,0,0,NO,NO,MenosDe18,0.0,PUBL,0
100138797,1,0.9220755249744734,20.0,F,COMAS,LIMA ,LIMA,Alumno,3,3,SI,SI,Entre18y25,0.0,PRIV,1
100138798,1,0.8495769794161149,18.0,M,SAN MARTÍN DE PORRES,LIMA ,LIMA,Apoderado,2,7,SI,NO,MenosDe18,0.0,PRIV,1
100138799,1,0.8127307159118068,18.0,F,INDEPENDENCIA,LIMA ,LIMA,Apoderado,3,3,SI,NO,MenosDe18,0.0,PRIV,1
100138805,0,0.2815111479022764,21.0,M,SAN JUAN DE MIRAFLORES,LIMA ,LIMA,Padre,0,0,NO,NO,Entre18y25,1.0,PUBL,0
100138820,1,0.9836268530923978,20.0,F,LA VICTORIA,CHICLAYO ,LAMBAYEQUE,Alumno,3,6,SI,NO,Entre18y25,1.0,PUBL,1
100138832,0,0.2914947794703093,18.0,F,CHORRILLOS,LIMA ,LIMA,Apoderado,0,0,NO,NO,MenosDe18,1.0,PUBL,1
100138833,0,0.002774025701302506,17.0,F,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,Padre,1,0,NO,NO,MenosDe18,0.0,PRIV,0
100138834,1,0.9021267526440396,19.0,F,SAN JUAN DE LURIGANCHO,LIMA ,LIMA,Alumno,7,7,SI,SI,Entre18y25,0.0,PRIV,0
100138838,0,0.07511731996568569,20.0,F,EL AGUSTINO,LIMA ,LIMA,Alumno,2,1,NO,NO,Entre18y25,0.0,PRIV,0
100138841,0,0.16175771974779463,19.0,M,PISCO,PISCO ,ICA,Alumno,1,1,NO,NO,Entre18y25,0.0,PRIV,0
100138847,0,0.12559306855531893,20.0,M,SAN LUIS,LIMA ,LIMA,Alumno,1,1,SI,NO,Entre18y25,0.0,PUBL,1
100138849,0,0.04286942322741929,19.0,M,CERRO COLORADO,AREQUIPA,AREQUIPA,Alumno,0,0,NO,NO,Entre18y25,0.0,PRIV,0
100138863,0,0.2822144369773931,21.0,M,LOS OLIVOS,LIMA ,LIMA,Alumno,1,2,NO,NO,Entre18y25,0.0,PRIV,0
100138873,1,0.9290346922005832,17.0,F,INDEPENDENCIA,LIMA ,LIMA,Padre,6,6,SI,SI,MenosDe18,0.0,PRIV,1
100138874,0,0.20969197685583513,20.0,M,SAN MARTÍN DE PORRES,LIMA ,LIMA,Alumno,0,0,NO,NO,Entre18y25,1.0,PUBL,0
100138878,1,0.836123751392781,17.0,F,LA VICTORIA,LIMA ,LIMA,Apoderado,4,3,SI,NO,MenosDe18,0.0,PUBL,0
100138879,0,0.32301560703033133,17.0,M,CARABAYLLO,LIMA ,LIMA,Madre,2,1,SI,NO,MenosDe18,0.0,PUBL,0
100138890,0,0.20968129120085052,19.0,F,SAN LUIS,CAÑETE ,LIMA,Alumno,2,0,NO,NO,Entre18y25,0.0,PUBL,0
100138920,0,0.20964758217351312,18.0,F,BELLAVISTA,BELLAVISTA ,SAN MARTÍN,Apoderado,3,1,NO,NO,MenosDe18,0.0,PRIV,0
100138932,0,0.17785816123769707,20.0,M,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Alumno,0,0,NO,NO,Entre18y25,0.0,PUBL,1
100138940,0,0.1978139930214483,18.0,F,LOS OLIVOS,LIMA ,LIMA,Madre,2,1,NO,NO,MenosDe18,0.0,PUBL,0
100138965,0,0.1960123183597434,17.0,F,CHORRILLOS,LIMA ,LIMA,Madre,1,1,NO,NO,MenosDe18,0.0,PUBL,0
100138970,0,0.19693793214371538,19.0,M,CARABAYLLO,LIMA ,LIMA,Alumno,0,0,NO,NO,Entre18y25,0.0,PUBL,0
100138975,0,0.12897777245660255,25.0,F,ATE,LIMA ,LIMA,Alumno,0,1,NO,NO,Mayor25,0.0,PUBL,1
100138989,0,0.35788696929608693,17.0,F,CARABAYLLO,LIMA ,LIMA,Madre,1,0,NO,NO,MenosDe18,1.0,PUBL,1
100138990,0,0.17936210020139395,17.0,F,PUENTE PIEDRA,LIMA ,LIMA,Madre,2,0,NO,NO,MenosDe18,0.0,PRIV,0
100138991,0,0.24439315113434765,18.0,F,VENTANILLA,PROV. CONST. DEL CALLAO,CALLAO,Madre,3,1,SI,NO,MenosDe18,0.0,PRIV,0
100138999,0,0.10883855029879544,19.0,F,HUANTA,HUANTA,AYACUCHO,Alumno,0,1,NO,NO,Entre18y25,0.0,PRIV,0
100139005,0,0.218583545714092,18.0,F,PUENTE PIEDRA,LIMA ,LIMA,Madre,1,0,NO,NO,MenosDe18,0.0,PUBL,0
100139008,0,0.0029441431703837455,17.0,M,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,Padre,1,1,NO,NO,MenosDe18,0.0,PRIV,0
100139014,0,0.19904010450297221,17.0,M,LURIN,LIMA ,LIMA,Madre,1,0,NO,NO,MenosDe18,0.0,PUBL,0
100139020,0,0.20960603373468834,18.0,F,AYACUCHO,HUAMANGA,AYACUCHO,Apoderado,2,1,NO,NO,MenosDe18,0.0,PUBL,0
100139030,1,0.9133377388684926,18.0,M,COMAS,LIMA ,LIMA,Apoderado,4,4,SI,NO,MenosDe18,0.0,PUBL,1
100139037,0,0.2244635967108351,29.0,F,ATE,LIMA ,LIMA,Alumno,0,0,NO,NO,Mayor25,0.0,PUBL,0
100139046,0,0.25477069222401383,18.0,F,COMAS,LIMA ,LIMA,Apoderado,2,0,NO,NO,MenosDe18,0.0,PUBL,0
100139050,0,0.20400668130112737,18.0,M,LOS OLIVOS,LIMA ,LIMA,Apoderado,0,0,NO,NO,MenosDe18,0.0,PUBL,0
100139063,0,0.15072244629909873,18.0,M,SANTIAGO DE SURCO,LIMA ,LIMA,Padre,0,1,SI,NO,MenosDe18,0.0,PUBL,0
100139070,1,0.806162741745629,17.0,F,SAN MARTÍN DE PORRES,LIMA ,LIMA,Madre,4,3,SI,NO,MenosDe18,1.0,PRIV,0
100139074,0,0.1636599860297401,21.0,M,ATE,LIMA ,LIMA,Alumno,0,0,NO,NO,Entre18y25,0.0,PUBL,0
100139080,0,0.11610044564936817,18.0,F,COMAS,LIMA ,LIMA,Madre,0,0,NO,NO,MenosDe18,0.0,PRIV,0
100139083,1,0.749498116736306,18.0,M,LOS OLIVOS,LIMA ,LIMA,Madre,3,3,NO,NO,MenosDe18,0.0,PUBL,1
100139102,1,0.8339404943486696,17.0,M,LIMA,LIMA ,LIMA,Madre,6,6,SI,SI,MenosDe18,0.0,PUBL,1
100139103,0,0.11821679057214608,28.0,M,SAN BORJA,LIMA ,LIMA,Alumno,0,0,NO,NO,Mayor25,0.0,PUBL,0
100139108,0,0.2286969250278465,21.0,M,LOS OLIVOS,LIMA ,LIMA,Alumno,1,1,NO,NO,Entre18y25,0.0,PUBL,1
100139149,0,0.30710674338048255,27.0,F,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Alumno,1,0,NO,NO,Mayor25,0.0,PUBL,0
100139151,0,0.05446381557684779,21.0,F,SANTA ROSA DE QUIVES,CANTA ,LIMA,Alumno,2,1,SI,NO,Entre18y25,0.0,PUBL,0
100139154,0,0.29912487074989325,18.0,F,ATE,LIMA ,LIMA,Apoderado,1,2,NO,NO,MenosDe18,0.0,PUBL,0
100139160,1,0.9589337483241668,18.0,M,BREÑA,LIMA ,LIMA,Apoderado,4,6,SI,NO,MenosDe18,0.0,PUBL,1
100139161,0,0.3375917104648531,23.0,F,PUENTE PIEDRA,LIMA ,LIMA,Alumno,3,1,NO,NO,Entre18y25,0.0,PUBL,0
100139169,1,0.8122989424150115,43.0,F,VILLA EL SALVADOR,LIMA ,LIMA,Alumno,2,0,NO,NO,Mayor25,0.0,PUBL,0
100139181,0,0.2669056152917707,18.0,M,PUENTE PIEDRA,LIMA ,LIMA,Madre,2,0,NO,NO,MenosDe18,0.0,PUBL,0
100139195,0,0.20383077558555066,18.0,F,INDEPENDENCIA,LIMA ,LIMA,Padre,2,1,NO,NO,MenosDe18,0.0,PUBL,1
100139236,1,0.978584304105189,17.0,M,PUENTE PIEDRA,LIMA ,LIMA,Madre,5,6,SI,SI,MenosDe18,0.0,PUBL,1
100139237,0,0.17750625933718495,19.0,F,CHORRILLOS,LIMA ,LIMA,Alumno,1,0,NO,NO,Entre18y25,0.0,PRIV,0
100139238,1,0.9148846545147129,17.0,F,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Padre,3,6,SI,NO,MenosDe18,0.0,PUBL,1
100139257,0,0.1670153974846659,27.0,F,SAN JUAN DE MIRAFLORES,LIMA ,LIMA,Alumno,0,0,NO,NO,Mayor25,0.0,PRIV,1
100139261,0,0.11494207024463762,19.0,F,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Alumno,0,0,NO,NO,Entre18y25,0.0,PRIV,0
100139264,0,0.1279766052268644,20.0,F,COMAS,LIMA ,LIMA,Alumno,0,0,NO,NO,Entre18y25,0.0,PUBL,0
100139265,0,0.09423938449861166,17.0,F,VENTANILLA,PROV. CONST. DEL CALLAO,CALLAO,Padre,0,0,NO,NO,MenosDe18,0.0,PUBL,0
100139267,0,0.14884698303791635,21.0,M,LURIGANCHO,LIMA ,LIMA,Alumno,0,0,NO,NO,Entre18y25,0.0,PRIV,0
100139279,0,0.12273873118665825,18.0,F,ASIA,CAÑETE ,LIMA,Apoderado,2,2,NO,NO,MenosDe18,0.0,PRIV,0
100139283,0,0.030188034726198524,17.0,F,ANCÓN,LIMA ,LIMA,Madre,1,0,NO,NO,MenosDe18,0.0,PUBL,0
100139284,0,0.1000084723043331,18.0,M,LIMA,LIMA ,LIMA,Apoderado,1,0,NO,NO,MenosDe18,0.0,PUBL,0
100139286,0,0.03205016340680702,18.0,F,ANCÓN,LIMA ,LIMA,Apoderado,1,1,NO,NO,MenosDe18,0.0,PRIV,1
100139291,0,0.13844726315622316,18.0,F,COMAS,LIMA ,LIMA,Padre,0,0,NO,NO,MenosDe18,1.0,PRIV,1
100139298,0,0.3541147042190682,25.0,M,LURIN,LIMA ,LIMA,Alumno,3,2,NO,NO,Mayor25,0.0,PRIV,0
100139313,0,0.025651021738001305,18.0,M,MAGDALENA DEL MAR,LIMA ,LIMA,Madre,3,2,NO,NO,MenosDe18,1.0,PRIV,0
100139317,1,0.7872594874701258,34.0,F,JESÚS MARÍA,LIMA ,LIMA,Alumno,1,3,NO,NO,Mayor25,0.0,PUBL,1
100139319,0,0.13998034689331978,18.0,F,LURIGANCHO,LIMA ,LIMA,Madre,0,0,NO,NO,MenosDe18,0.0,PUBL,0
100139322,1,0.4243183150677377,18.0,M,VILLA EL SALVADOR,LIMA ,LIMA,Apoderado,3,0,NO,NO,MenosDe18,0.0,PUBL,0
100139323,0,0.17348977322041143,20.0,F,LURIGANCHO,LIMA ,LIMA,Alumno,1,1,NO,NO,Entre18y25,0.0,PUBL,0
100139333,0,0.02676347205322777,19.0,F,MIRAFLORES,LIMA ,LIMA,Alumno,2,1,NO,NO,Entre18y25,1.0,PRIV,0
100139342,0,0.14930302681646326,20.0,M,PACHACAMAC,LIMA ,LIMA,Alumno,2,2,SI,NO,Entre18y25,0.0,PRIV,0
100139348,0,0.15008066206450765,18.0,F,PUENTE PIEDRA,LIMA ,LIMA,Madre,0,0,NO,NO,MenosDe18,0.0,PUBL,0
100139349,0,0.00431427664479761,19.0,M,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,Alumno,1,1,NO,NO,Entre18y25,0.0,PUBL,0
100139352,1,0.46711591487493676,18.0,F,CARABAYLLO,LIMA ,LIMA,Padre,2,2,SI,NO,MenosDe18,1.0,PUBL,1
100139354,1,0.9444596407574057,19.0,M,SAN JUAN DE MIRAFLORES,LIMA ,LIMA,Alumno,6,6,SI,SI,Entre18y25,0.0,PUBL,1
100139357,0,0.20886692556420608,19.0,F,SULLANA,SULLANA ,PIURA,Alumno,1,0,NO,NO,Entre18y25,0.0,PUBL,0
100139358,0,0.2311625622071176,22.0,M,VILLA EL SALVADOR,LIMA ,LIMA,Alumno,0,0,NO,NO,Entre18y25,0.0,PUBL,0
100139361,0,0.0438102497631834,18.0,F,ANCÓN,LIMA ,LIMA,Apoderado,1,0,NO,NO,MenosDe18,0.0,PUBL,1
100139364,0,0.2206186309363936,17.0,M,LURIN,LIMA ,LIMA,Apoderado,2,0,NO,NO,MenosDe18,0.0,PRIV,0
100139365,0,0.09951512752645822,17.0,F,LOS OLIVOS,LIMA ,LIMA,Padre,0,0,NO,NO,MenosDe18,0.0,PUBL,0
100139366,0,0.13892938615006148,21.0,F,ATE,LIMA ,LIMA,Alumno,0,0,NO,NO,Entre18y25,0.0,PUBL,0
100139369,1,0.5,21.0,M,SAN MARTÍN DE PORRES,LIMA ,LIMA,Alumno,4,2,SI,NO,Entre18y25,0.0,PUBL,0
100139377,1,0.4239476824739544,18.0,M,HUARAL,HUARAL ,LIMA,Apoderado,2,1,SI,NO,MenosDe18,0.0,PUBL,0
100139379,0,0.3226881339920254,18.0,F,COMAS,LIMA ,LIMA,Apoderado,2,2,NO,NO,MenosDe18,0.0,PUBL,0
100139385,0,0.2034452532834354,17.0,M,SANTIAGO DE SURCO,LIMA ,LIMA,Madre,0,0,NO,NO,MenosDe18,1.0,PRIV,0
100139392,0,0.2135920486999959,22.0,F,PUNTA HERMOSA,LIMA ,LIMA,Alumno,2,0,NO,NO,Entre18y25,1.0,PRIV,0
100139398,1,0.8533446964043684,20.0,F,SAN ISIDRO,LIMA ,LIMA,Alumno,4,5,SI,NO,Entre18y25,1.0,PUBL,1
100139405,0,0.1278806407350968,19.0,F,SANTIAGO DE SURCO,LIMA ,LIMA,Alumno,0,0,NO,NO,Entre18y25,0.0,PUBL,0
100139408,0,0.09853239195946611,22.0,F,PACHACAMAC,LIMA ,LIMA,Alumno,1,1,NO,NO,Entre18y25,0.0,PUBL,1
100139421,1,0.414252345635729,17.0,F,VILLA EL SALVADOR,LIMA ,LIMA,Madre,3,2,SI,NO,MenosDe18,0.0,PUBL,1
100139424,0,0.2201099745607322,17.0,F,VILLA EL SALVADOR,LIMA ,LIMA,Madre,1,0,NO,NO,MenosDe18,0.0,PUBL,0
100139443,0,0.0339280749217434,17.0,F,LA MOLINA,LIMA ,LIMA,Padre,3,0,NO,NO,MenosDe18,0.0,PUBL,0
100139448,0,0.19894187833076782,17.0,F,SAN MARTÍN DE PORRES,LIMA ,LIMA,Padre,1,0,NO,NO,MenosDe18,1.0,PUBL,0
100139462,0,0.20964998927183623,21.0,F,LOS OLIVOS,LIMA ,LIMA,Madre,0,0,NO,NO,Entre18y25,0.0,PUBL,0
100139465,1,0.5108869232454301,18.0,M,BELLAVISTA,PROV. CONST. DEL CALLAO,CALLAO,Apoderado,4,2,NO,NO,MenosDe18,0.0,PUBL,1
100139467,0,0.17359988353628078,17.0,F,ATE,LIMA ,LIMA,Madre,1,0,NO,NO,MenosDe18,0.0,PUBL,0
100139475,0,0.228640283767246,20.0,F,CHORRILLOS,LIMA ,LIMA,Alumno,1,0,NO,NO,Entre18y25,0.0,PUBL,0
100139479,1,0.5352110697613851,29.0,M,LIMA,LIMA ,LIMA,Alumno,2,3,SI,NO,Mayor25,0.0,PRIV,1
100139493,0,0.22827834361389715,17.0,F,RÍMAC,LIMA ,LIMA,Madre,0,0,NO,NO,MenosDe18,0.0,PUBL,0
100139508,1,0.8585394726473974,17.0,M,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Apoderado,2,4,SI,NO,MenosDe18,0.0,PUBL,1
100139516,0,0.3197187926796348,18.0,M,LOS OLIVOS,LIMA ,LIMA,Madre,3,0,NO,NO,MenosDe18,0.0,PUBL,0
100139530,0,0.20963799957522278,22.0,M,MIRAFLORES,LIMA ,LIMA,Alumno,2,3,NO,NO,Entre18y25,0.0,PUBL,0
100139538,0,0.06407549851702124,19.0,F,QUILMANA,CAÑETE ,LIMA,Padre,1,0,NO,NO,Entre18y25,0.0,PRIV,1
